date,headline_text,open,high,low,close,adj close,volume
2020-05-28,Your friend in distress could be an e-fraudster,28.75,29.299999,28.200001,28.5,28.278383,11616.0
2020-05-29,No advisory to pilots; airlines yet on flight ops in regions under locust attack,28.5,29.0,27.700001,28.9,28.675272,6539.0
2020-06-01,Indian Bank cuts lending rate by 30 bps,29.049999,30.200001,29.049999,29.950001,29.71711,14008.0
2020-06-02,PropShare Capital raises Rs 80cr for commercial realty amid lockdown,30.4,31.4,29.25,31.35,31.106222,36593.0
2020-06-03,WFH model may let you log in from comfort of hometowns,32.0,32.099998,31.15,31.299999,31.05661,14308.0
2020-06-04,Cholamandalam Q4 net profit down by 85%,32.5,32.849998,32.400002,32.849998,32.594555,30974.0
2020-06-05,Iffco Tokio hires 400 in lockdown,35.049999,35.700001,34.400002,34.900002,34.62862,54579.0
2020-06-08,Celkon forays into healthcare devices,35.5,36.900002,34.5,34.950001,34.67823,25864.0
2020-06-09,Paytm Payments Bank profit up 55%,33.5,35.349998,32.5,32.900002,32.644169,21004.0
2020-06-10,SBI looks for CFO in the market,33.900002,36.150002,32.450001,35.25,34.975895,183704.0
2020-06-11,Smart tech helps companies cut human contact,36.900002,37.549999,34.150002,34.950001,34.67823,62159.0
2020-06-12,Recovery faster than expected: Airbnb,32.400002,35.900002,32.400002,35.450001,35.174339,26399.0
2020-06-15,UTI MF board names acting chief Rahman full-time CEO,34.450001,36.0,34.450001,34.849998,34.579002,10685.0
2020-06-16,BJP to prepare database of migrants labourers in West Bengal,37.200001,37.200001,32.650002,33.549999,33.289112,51745.0
2020-06-17,Standard Life to sell up to 1.2cr HDFC MF shares,33.599998,35.5,33.150002,34.5,34.231728,59084.0
2020-06-18,Pak violates ceasefire along LoC in Kupwara,35.450001,35.599998,34.25,35.25,34.975895,74366.0
2020-06-19,Blueconch Tech plans to hire 1k in next 2 yrs,35.549999,35.849998,34.599998,34.849998,34.579002,34366.0
2020-06-22,Bajaj Auto makes 'surprising' recovery,35.75,35.75,34.549999,35.0,34.72784,29048.0
2020-06-23,N Chandrasekaran appointed on RBI board again,35.049999,35.599998,34.549999,35.099998,34.827061,17055.0
2020-06-24,IT stocks shrug off H-1B jitters,35.799999,36.799999,34.349998,34.799999,34.529392,47593.0
2020-06-25,Truck firms look for new export markets to sell BS6 range,34.150002,35.700001,34.150002,35.150002,34.876675,22620.0
2020-06-26,Preferential offers get more pricing options from Sebi,34.849998,35.700001,34.599998,34.900002,34.62862,30795.0
2020-06-29,Techtonic Review: The OnePlus 8 and OnePlus 8 Pro,35.0,35.349998,33.549999,34.099998,33.834835,17065.0
2020-06-30,Sex selection led to 460;000 girls 'missing' at birth in India annually between 2013-17: UN report,34.400002,34.400002,33.049999,33.25,32.991447,21174.0
2020-07-01,Chinese blockade: T-Shirts await buttons; shorts zippers in Tirupur,33.5,34.049999,32.549999,33.650002,33.38834,16705.0
2020-07-02,Kidderpore Docks revamp on PPP mode,33.849998,34.75,33.299999,33.650002,33.38834,11848.0
2020-07-03,Tatas to put Rs 2;600 crore into Tata Power,34.25,34.400002,32.849998,32.950001,32.693779,21335.0
2020-07-06,WFH could 'Uberise' some bank jobs,33.599998,34.200001,33.0,33.400002,33.140282,15458.0
2020-07-07,Adanis to buy Kalpataru's power project,33.150002,35.0,32.950001,34.599998,34.330948,54636.0
2020-07-08,ICICI's board to approve cap raise,37.950001,38.049999,37.0,38.049999,37.75412,88150.0
2020-07-09,Green shoots emerge in ad world,38.950001,38.950001,35.849998,36.5,36.216175,140662.0
2020-07-10,Companies brand their employees' masks,36.950001,38.150002,35.5,37.150002,36.861122,74137.0
2020-07-13,Indore hotspot where women doctors were attacked heals itself,37.150002,37.849998,36.299999,36.799999,36.513844,23244.0
2020-07-14,Down with Covid; he ensured UP Police helpline stayed up,36.799999,36.799999,35.349998,35.549999,35.273563,26000.0
2020-07-15,In this Telangana village; tribal children get their first lesson,35.599998,36.450001,34.5,35.099998,34.827061,18620.0
2020-07-16,When Mumbai's iconic red fleet took city on road to recovery,34.849998,35.849998,34.25,34.849998,34.579002,10587.0
2020-07-17,Quick reboot at country's biggest computer market,34.799999,35.450001,34.200001,34.650002,34.380562,14728.0
2020-07-20,Tractors plough their way out of slump; motorcycles follow,34.650002,35.400002,34.349998,34.650002,34.380562,22228.0
2020-07-21,Acid survivors save their cafe with fundraisers and coffee,34.650002,35.299999,34.450001,34.950001,34.67823,30745.0
2020-07-22,'Ikhar Express' Munaf swings match against virus for village,35.150002,36.849998,34.700001,36.150002,35.868896,28614.0
2020-07-23,With more work and better pay; deliverymen are on a roll again,36.75,36.75,34.75,35.200001,34.926285,16719.0
2020-07-24,It's 'kaapi' time again for India's oldest virus-hit couple in Kerala,35.150002,35.849998,34.049999,34.400002,34.132507,16072.0
2020-07-27,Job drought in cities brings water and taps to Rajasthan villages,34.950001,35.0,33.400002,33.650002,33.38834,7627.0
2020-07-28,After lockdown blues; Goans on a mission to grow more greens,34.0,35.900002,33.5,33.75,33.48756,4476.0
2020-07-29,Uttarakhand's Van Gujjars now back to milking their fortune,33.900002,35.5,33.599998,34.950001,34.67823,27185.0
2020-07-30,Classes on hold; learning continues as engineering colleges fight Covid,35.0,35.400002,32.25,33.700001,33.43795,20504.0
2020-07-31,They delivered fresh veggies; fish at doorsteps as Mumbai halted,33.75,33.900002,33.0,33.25,32.991447,8943.0
2020-08-03,After 3-month freeze; Ahmedabad's 600-year-old heart is beating again,35.0,35.0,32.599998,34.200001,33.934059,16383.0
2020-08-04,In Goa; it's not just sailors who've changed course to stay afloat,34.700001,34.900002,33.5,34.349998,34.082893,16082.0
2020-08-05,Tractor industry grows 35% in July,34.099998,37.75,31.0,34.0,33.735615,56376.0
2020-08-06,Jaipur's Ramganj back on its feet after being knocked out by Covid,33.849998,35.450001,33.599998,34.650002,34.380562,28517.0
2020-08-07,Art unlocked: Artistes on virtual stage to connect with audience,34.950001,39.0,34.950001,36.900002,36.613068,100339.0
2020-08-10,Coaching classes are not eligible for GST exemption; rules AAR,37.799999,37.950001,35.599998,36.0,35.720062,95895.0
2020-08-11,Looters descend on downtown Chicago; more than 100 arrested,36.900002,42.0,35.549999,38.099998,37.803734,427667.0
2020-08-12,Railway to give surplus land for foodgrain storage facilities,38.799999,38.799999,36.049999,37.299999,37.009953,36872.0
2020-08-13,Spotlight on desi games; Ludo King dethrones PUBG,37.099998,38.299999,35.049999,36.799999,36.513844,41427.0
2020-08-14,Startups combine forces to tide over tough times,37.25,37.25,36.25,36.5,36.216175,20784.0
2020-08-17,4G restored after a year in 2 J&K districts on 'trial basis',36.5,36.900002,35.549999,36.25,35.968121,28890.0
2020-08-18,NIDIA invests Rs 50 crore in Endiya Fund II,36.0,39.950001,35.950001,39.299999,38.9944,184172.0
2020-08-19,Assam: More anti-CAA faces join hands with BJP,39.599998,42.099998,39.049999,41.0,40.681183,141688.0
2020-08-20,Flipkart sales beat that of pre-Covid era,42.25,44.650002,42.200001,44.0,43.657856,322527.0
2020-08-21,Crisil downgraded Indian Bank Tier I & II bonds,44.900002,46.450001,42.200001,42.849998,42.516796,133687.0
2020-08-24,Printer market dips 60% despite rise in home buying,43.700001,43.700001,41.299999,42.049999,41.723019,43273.0
2020-08-25,At $0.09/GB; India's data plans cheapest,41.950001,42.650002,41.25,41.5,41.177296,29422.0
2020-08-26,8K Miles MD Venkatachari resigns,41.5,42.0,40.849998,41.150002,40.830017,47599.0
2020-08-27,2;600 railway coaches to get a 'smart' upgrade with fault detection system,41.5,42.849998,40.75,41.25,40.929237,30467.0
2020-08-28,IIT-M incubated Grinntech gets $2 million funding,42.25,42.75,40.900002,41.150002,40.830017,30995.0
2020-08-31,PM focuses on schoolkids' diet; proposes nutrition report cards,41.200001,42.299999,38.049999,38.700001,38.399067,34151.0
2020-09-01,RIL-Future Group deal will boost JioMart ops; challenge e-tailers,39.0,40.0,38.200001,38.400002,38.101402,14748.0
2020-09-02,Apr-Aug sees 32% dip in PE-VC deals,38.150002,39.400002,38.0,38.049999,37.75412,13534.0
2020-09-03,Tube Investments puts additional Rs 100cr in CG Power,38.549999,39.200001,38.0,38.650002,38.349457,12763.0
2020-09-04,HUL to replace fossil carbons in cleaning range,38.0,38.799999,37.900002,38.5,38.200623,15472.0
2020-09-07,Railways to decriminalise begging; smoking in trains,38.0,38.200001,36.700001,36.75,36.46423,15126.0
2020-09-08,Jobless youth eye direct selling business,37.0,37.5,36.0,36.099998,35.819283,9430.0
2020-09-09,Govt asks cos to reduce royalty payouts,36.450001,36.450001,34.75,35.25,34.975895,7587.0
2020-09-10,FMCG companies launch online only products,35.950001,36.75,34.5,35.0,34.72784,15638.0
2020-09-11,Hippo Video raises $4.5m in series A,35.150002,36.0,34.75,35.0,34.72784,11056.0
2020-09-14,LVB employees call for 3 day strike on wage revision issues,36.0,36.599998,35.099998,36.150002,35.868896,15759.0
2020-09-15,SBI General will not buy Future Generali,36.799999,37.299999,35.299999,36.650002,36.365009,12581.0
2020-09-16,Economic decline in Q1 not related to performance pre-Covid: CEA,36.650002,37.0,36.049999,36.950001,36.662678,9562.0
2020-09-17,South Africa says 12 million 'probably' had coronavirus,36.950001,37.450001,35.5,36.599998,36.315395,9626.0
2020-09-18,NSA Ajit Doval attends BRICS meet on security,36.349998,37.599998,36.299999,36.599998,36.315395,17443.0
2020-09-21,Shell to arm mechanics with workshop vans for doorstep servicing of vehicles,37.5,43.900002,37.5,39.75,39.440903,718599.0
2020-09-22,NCERT questions claim of whistleblower on book scam,40.0,42.700001,37.25,39.650002,39.341682,108856.0
2020-09-23,Unlock 4.0 unlocks job market,38.75,41.5,38.75,39.400002,39.093628,58766.0
2020-09-24,B2B SaaS cos weather the Covid-19 storm,39.0,39.349998,37.200001,37.549999,37.258011,23885.0
2020-09-25,Aarogya Setu downloads drops 90% since launch,38.200001,38.75,37.400002,38.150002,37.853348,36646.0
2020-09-28,Reliance Jio may shake up entry-level phone market,38.5,39.5,38.150002,39.0,38.696735,20691.0
2020-09-29,Ideal weight now 5kg more: 65kg for men; 55 for women,40.799999,43.5,40.799999,41.799999,41.47496,315290.0
2020-09-30,e-LCV pioneer; Etiro raises of $3m in Series A,42.599998,43.0,40.75,41.5,41.177296,73502.0
2020-10-01,Funding in B2B tech startups doubled in 2019: study,42.0,42.200001,39.5,39.799999,39.490513,65373.0
2020-10-05,Electro Steel Castings; Srikalahasthi Pipes to merge soon,40.049999,40.75,39.099998,39.450001,39.143238,17117.0
2020-10-06,Non-board member attended board meetings: Ex-MD & CEO Dhanlaxmi Bank,39.5,39.849998,38.599998,39.099998,38.795956,26493.0
2020-10-07,Software co Chargebee raises $55m in Series F,38.900002,39.650002,38.049999,38.349998,38.051788,30255.0
2020-10-08,Welfare of nation; poor is paramount for me and will always be so: Modi,38.099998,38.75,37.549999,37.950001,37.6549,12708.0
2020-10-09,Google Play Store's Indian alternatives get a boost,37.950001,39.0,37.799999,38.400002,38.101402,9030.0
2020-10-12,Govt to banks: Step up street vendor loans,38.650002,38.650002,37.099998,37.25,36.960342,9828.0
2020-10-13,CAs to pass new assessment if applying for ICAI membership after 3 years,37.049999,37.700001,36.349998,37.049999,36.761898,9495.0
2020-10-14,US government signs deal to make more Covid-19 vaccine components,37.049999,39.650002,36.700001,39.150002,38.84557,31356.0
2020-10-15,E-tailers demand for warehouses pushes rental cost by up to 30%,40.0,41.950001,39.599998,40.049999,39.738571,159851.0
2020-10-16,Lower travel costs boost margins of top-tier IT companies,41.0,41.0,39.200001,39.599998,39.292068,19939.0
2020-10-19,Locked-in for 6 months; vacationers fire up leisure tourism,39.400002,41.299999,39.349998,40.0,39.688957,25042.0
2020-10-20,Equitas raises Rs 140 crore from anchor investors,39.549999,40.0,38.25,38.900002,38.597515,12227.0
2020-10-21,Resorts are seeing increased demand,39.0,39.950001,38.349998,38.599998,38.299843,11258.0
2020-10-22,Edtech platform AhaGuru raises Series A funding led by Anand Mahindra's family office,38.849998,39.200001,38.150002,38.450001,38.151012,16783.0
2020-10-23,September quarter sees record 50 million phones getting shipped,38.450001,39.299999,38.349998,38.5,38.200623,9198.0
2020-10-26,coronavirus vaccine storage issues could leave 3 billion people without access,38.450001,39.150002,37.349998,38.25,37.952568,17202.0
2020-10-27,Penetration of car financing inches up as loans gets cheaper,37.950001,38.299999,37.5,37.799999,37.506065,11710.0
2020-10-28,Flipkart-Aditya Birla Fashion proposed deal violates government's FDI policy: CAIT,38.450001,38.450001,37.200001,37.349998,37.059563,19422.0
2020-10-29,Timely completion of infra projects to pave way for 'Aatmanirbhar Bharat': Nitin Gadkari,37.25,38.0,37.0,37.5,37.208401,13282.0
2020-10-30,Seeing strong leisure travel within India,37.5,37.950001,36.549999,37.25,36.960342,6553.0
2020-11-02,CIL posts 25% jump in Oct coal offtake,36.150002,37.25,35.900002,36.200001,35.91851,11989.0
2020-11-03,WFH pushed demand for leisurewear,36.150002,38.0,36.150002,37.599998,37.307621,18431.0
2020-11-04,PE-VC firms look beyond Reliance; edtech in October,37.0,38.349998,36.599998,37.299999,37.009953,9386.0
2020-11-05,Irdai asks life insurers to settle claims in flood-hit areas expeditiously,37.700001,38.25,36.150002,36.700001,36.414619,43356.0
2020-11-06,Digital; a unifier; can truly make us Atmanirbhar,36.75,37.849998,36.099998,37.450001,37.158791,20496.0
2020-11-09,Times Auto CARnival enthrals Durgapur,37.299999,38.5,36.950001,38.299999,38.002178,20617.0
2020-11-10,Srinagar DM asks HC bar to clarify if it sees Kashmir as 'a dispute',38.349998,38.349998,37.0,37.799999,37.506065,18614.0
2020-11-11,A few Harley Davidson customers in the lurch over spares,38.5,38.5,37.049999,37.200001,36.910732,18751.0
2020-11-12,We recovered to pre-Covid levels by Sept,37.25,38.5,36.549999,38.099998,37.803734,20701.0
2020-11-13,PM Modi congratulates Myanmar's Aung San Suu Kyi over her party's election win,37.099998,38.650002,37.099998,38.25,37.952568,11908.0
2020-11-14,Trump says might 'stop by' at supporters' rally Saturday,38.25,38.599998,37.950001,38.5,38.200623,10968.0
2020-11-17,Gold edges up as virus surge overshadows vaccine optimism,38.900002,39.150002,37.25,38.650002,38.349457,25521.0
2020-11-18,Islamists call off their anti-France protest after deal with government,39.200001,39.950001,38.200001,39.75,39.440903,55437.0
2020-11-19,Danfoss plans to increase exports of electronic drives from Chennai,39.650002,42.5,39.0,41.349998,41.028461,184711.0
2020-11-20,YouTube to run more ads on content without sharing revenue with creators,41.400002,49.599998,39.450001,48.950001,48.569363,1387054.0
2020-11-23,India will not only meet; but exceed Paris pact targets: PM at G20 meet,52.0,52.0,45.0,45.299999,44.947746,432318.0
2020-11-24,Franklin Templeton Mutual Fund moves SC over closure of 6 schemes,46.400002,46.549999,43.099998,43.349998,43.012909,94397.0
2020-11-25,Cabinet decided to provide 40% fund as 'viability gap' for social sectors; says Gadkari,43.349998,43.900002,40.650002,40.849998,40.532349,91350.0
